family,case_id,task,method,accepted,true_legal_certificate,unsafe_false_certificate,missed_true_sfc,geometric_feasible,oracle_sfc_feasible,quality,num_contacts,num_true_allowed,num_observed_allowed,density,allowed_sparsity,trap_strength,friction_band,facets,role_error_rate,confidence_mode,risk_threshold,topk_budget,control,condition,seed
D,D_00006,knife_pass,semantic_only,1,0,1,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,2,,,,,,friction_model,424030
D,D_00006,knife_pass,posthoc_single,0,0,0,0,1,0,0.03967893,12,6,-1,medium,medium,0.55,low,2,,,,,,friction_model,424030
D,D_00006,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.03967893,12,6,-1,medium,medium,0.55,low,2,,,,,,friction_model,424030
D,D_00007,knife_pass,geometric_fc,1,0,1,0,1,0,0.03956419,12,6,-1,medium,medium,0.55,low,2,,,,,,friction_model,424031
D,D_00007,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,2,,,,,,friction_model,424031
D,D_00007,knife_pass,semantic_only,1,0,1,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,2,,,,,,friction_model,424031
D,D_00007,knife_pass,posthoc_single,0,0,0,0,1,0,0.03956419,12,6,-1,medium,medium,0.55,low,2,,,,,,friction_model,424031
D,D_00007,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.03956419,12,6,-1,medium,medium,0.55,low,2,,,,,,friction_model,424031
D,D_00008,knife_pass,geometric_fc,1,0,1,0,1,0,0.037796,12,6,-1,medium,medium,0.55,low,2,,,,,,friction_model,424032
D,D_00008,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,2,,,,,,friction_model,424032
D,D_00008,knife_pass,semantic_only,1,0,1,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,2,,,,,,friction_model,424032
D,D_00008,knife_pass,posthoc_single,0,0,0,0,1,0,0.037796,12,6,-1,medium,medium,0.55,low,2,,,,,,friction_model,424032
D,D_00008,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.037796,12,6,-1,medium,medium,0.55,low,2,,,,,,friction_model,424032
D,D_00009,knife_pass,geometric_fc,1,0,1,0,1,0,0.0191098,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424033
D,D_00009,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424033
D,D_00009,knife_pass,semantic_only,1,0,1,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424033
D,D_00009,knife_pass,posthoc_single,0,0,0,0,1,0,0.0191098,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424033
D,D_00009,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.0191098,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424033
D,D_00010,knife_pass,geometric_fc,1,0,1,0,1,0,0.01945026,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424034
D,D_00010,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424034
D,D_00010,knife_pass,semantic_only,1,0,1,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424034
D,D_00010,knife_pass,posthoc_single,0,0,0,0,1,0,0.01945026,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424034
D,D_00010,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.01945026,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424034
D,D_00011,knife_pass,geometric_fc,1,0,1,0,1,0,0.02006662,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424035
D,D_00011,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424035
D,D_00011,knife_pass,semantic_only,1,0,1,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424035
D,D_00011,knife_pass,posthoc_single,0,0,0,0,1,0,0.02006662,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424035
D,D_00011,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.02006662,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424035
D,D_00012,knife_pass,geometric_fc,1,0,1,0,1,0,0.01996737,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424036
D,D_00012,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424036
D,D_00012,knife_pass,semantic_only,1,0,1,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424036
D,D_00012,knife_pass,posthoc_single,0,0,0,0,1,0,0.01996737,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424036
D,D_00012,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.01996737,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424036
D,D_00013,knife_pass,geometric_fc,1,0,1,0,1,0,0.02018807,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424037
D,D_00013,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424037
D,D_00013,knife_pass,semantic_only,1,0,1,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424037
D,D_00013,knife_pass,posthoc_single,0,0,0,0,1,0,0.02018807,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424037
D,D_00013,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.02018807,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424037
D,D_00014,knife_pass,geometric_fc,1,0,1,0,1,0,0.01942352,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424038
D,D_00014,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424038
D,D_00014,knife_pass,semantic_only,1,0,1,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424038
D,D_00014,knife_pass,posthoc_single,0,0,0,0,1,0,0.01942352,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424038
D,D_00014,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.01942352,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424038
D,D_00015,knife_pass,geometric_fc,1,0,1,0,1,0,0.01944941,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424039
D,D_00015,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424039
D,D_00015,knife_pass,semantic_only,1,0,1,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424039
D,D_00015,knife_pass,posthoc_single,0,0,0,0,1,0,0.01944941,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424039
D,D_00015,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.01944941,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424039
D,D_00016,knife_pass,geometric_fc,1,0,1,0,1,0,0.02030179,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424040
D,D_00016,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424040
D,D_00016,knife_pass,semantic_only,1,0,1,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424040
D,D_00016,knife_pass,posthoc_single,0,0,0,0,1,0,0.02030179,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424040
D,D_00016,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.02030179,12,6,-1,medium,medium,0.55,low,4,,,,,,friction_model,424040
D,D_00017,knife_pass,geometric_fc,1,0,1,0,1,0,0.00952007,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424041
D,D_00017,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424041
D,D_00017,knife_pass,semantic_only,1,0,1,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424041
D,D_00017,knife_pass,posthoc_single,0,0,0,0,1,0,0.00952007,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424041
D,D_00017,knife_pass,soft_penalty_fc,0,0,0,0,1,0,0.00952007,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424041
D,D_00018,knife_pass,geometric_fc,1,0,1,0,1,0,0.00994674,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424042
D,D_00018,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424042
D,D_00018,knife_pass,semantic_only,1,0,1,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424042
D,D_00018,knife_pass,posthoc_single,0,0,0,0,1,0,0.00994674,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424042
D,D_00018,knife_pass,soft_penalty_fc,0,0,0,0,1,0,0.00994674,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424042
D,D_00019,knife_pass,geometric_fc,1,0,1,0,1,0,0.00957669,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424043
D,D_00019,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424043
D,D_00019,knife_pass,semantic_only,1,0,1,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424043
D,D_00019,knife_pass,posthoc_single,0,0,0,0,1,0,0.00957669,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424043
D,D_00019,knife_pass,soft_penalty_fc,0,0,0,0,1,0,0.00957669,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424043
D,D_00020,knife_pass,geometric_fc,1,0,1,0,1,0,0.00961622,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424044
D,D_00020,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424044
D,D_00020,knife_pass,semantic_only,1,0,1,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424044
D,D_00020,knife_pass,posthoc_single,0,0,0,0,1,0,0.00961622,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424044
D,D_00020,knife_pass,soft_penalty_fc,0,0,0,0,1,0,0.00961622,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424044
D,D_00021,knife_pass,geometric_fc,1,0,1,0,1,0,0.00906647,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424045
D,D_00021,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424045
D,D_00021,knife_pass,semantic_only,1,0,1,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424045
D,D_00021,knife_pass,posthoc_single,0,0,0,0,1,0,0.00906647,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424045
D,D_00021,knife_pass,soft_penalty_fc,0,0,0,0,1,0,0.00906647,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424045
D,D_00022,knife_pass,geometric_fc,1,0,1,0,1,0,0.0083617,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424046
D,D_00022,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424046
D,D_00022,knife_pass,semantic_only,1,0,1,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424046
D,D_00022,knife_pass,posthoc_single,0,0,0,0,1,0,0.0083617,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424046
D,D_00022,knife_pass,soft_penalty_fc,0,0,0,0,1,0,0.0083617,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424046
D,D_00023,knife_pass,geometric_fc,1,0,1,0,1,0,0.00995836,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424047
D,D_00023,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424047
D,D_00023,knife_pass,semantic_only,1,0,1,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424047
D,D_00023,knife_pass,posthoc_single,0,0,0,0,1,0,0.00995836,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424047
D,D_00023,knife_pass,soft_penalty_fc,0,0,0,0,1,0,0.00995836,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424047
D,D_00024,knife_pass,geometric_fc,1,0,1,0,1,0,0.00959148,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424048
D,D_00024,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424048
D,D_00024,knife_pass,semantic_only,1,0,1,0,1,0,0.0,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424048
D,D_00024,knife_pass,posthoc_single,0,0,0,0,1,0,0.00959148,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424048
D,D_00024,knife_pass,soft_penalty_fc,0,0,0,0,1,0,0.00959148,12,6,-1,medium,medium,0.55,low,8,,,,,,friction_model,424048
D,D_00025,knife_pass,geometric_fc,1,0,1,0,1,0,0.03741695,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424049
D,D_00025,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424049
D,D_00025,knife_pass,semantic_only,1,0,1,0,1,0,0.0,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424049
D,D_00025,knife_pass,posthoc_single,0,0,0,0,1,0,0.03741695,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424049
D,D_00025,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.03741695,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424049
D,D_00026,knife_pass,geometric_fc,1,0,1,0,1,0,0.03899952,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424050
D,D_00026,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424050
D,D_00026,knife_pass,semantic_only,1,0,1,0,1,0,0.0,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424050
D,D_00026,knife_pass,posthoc_single,0,0,0,0,1,0,0.03899952,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424050
D,D_00026,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.03899952,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424050
D,D_00027,knife_pass,geometric_fc,1,0,1,0,1,0,0.03994041,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424051
D,D_00027,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424051
D,D_00027,knife_pass,semantic_only,1,0,1,0,1,0,0.0,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424051
D,D_00027,knife_pass,posthoc_single,0,0,0,0,1,0,0.03994041,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424051
D,D_00027,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.03994041,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424051
D,D_00028,knife_pass,geometric_fc,1,0,1,0,1,0,0.03872024,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424052
D,D_00028,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424052
D,D_00028,knife_pass,semantic_only,1,0,1,0,1,0,0.0,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424052
D,D_00028,knife_pass,posthoc_single,0,0,0,0,1,0,0.03872024,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424052
D,D_00028,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.03872024,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424052
D,D_00029,knife_pass,geometric_fc,1,0,1,0,1,0,0.03891572,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424053
D,D_00029,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424053
D,D_00029,knife_pass,semantic_only,1,0,1,0,1,0,0.0,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424053
D,D_00029,knife_pass,posthoc_single,0,0,0,0,1,0,0.03891572,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424053
D,D_00029,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.03891572,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424053
D,D_00030,knife_pass,geometric_fc,1,0,1,0,1,0,0.03689513,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424054
D,D_00030,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424054
D,D_00030,knife_pass,semantic_only,1,0,1,0,1,0,0.0,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424054
D,D_00030,knife_pass,posthoc_single,0,0,0,0,1,0,0.03689513,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424054
D,D_00030,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.03689513,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424054
D,D_00031,knife_pass,geometric_fc,1,0,1,0,1,0,0.03679396,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424055
D,D_00031,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424055
D,D_00031,knife_pass,semantic_only,1,0,1,0,1,0,0.0,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424055
D,D_00031,knife_pass,posthoc_single,0,0,0,0,1,0,0.03679396,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424055
D,D_00031,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.03679396,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424055
D,D_00032,knife_pass,geometric_fc,1,0,1,0,1,0,0.03794856,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424056
D,D_00032,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424056
D,D_00032,knife_pass,semantic_only,1,0,1,0,1,0,0.0,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424056
D,D_00032,knife_pass,posthoc_single,0,0,0,0,1,0,0.03794856,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424056
D,D_00032,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.03794856,12,6,-1,medium,medium,0.55,medium,2,,,,,,friction_model,424056
D,D_00033,knife_pass,geometric_fc,1,0,1,0,1,0,0.01996333,12,6,-1,medium,medium,0.55,medium,4,,,,,,friction_model,424057
D,D_00033,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,12,6,-1,medium,medium,0.55,medium,4,,,,,,friction_model,424057
D,D_00033,knife_pass,semantic_only,1,0,1,0,1,0,0.0,12,6,-1,medium,medium,0.55,medium,4,,,,,,friction_model,424057
D,D_00033,knife_pass,posthoc_single,0,0,0,0,1,0,0.01996333,12,6,-1,medium,medium,0.55,medium,4,,,,,,friction_model,424057
D,D_00033,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.01996333,12,6,-1,medium,medium,0.55,medium,4,,,,,,friction_model,424057
D,D_00034,knife_pass,geometric_fc,1,0,1,0,1,0,0.01908974,12,6,-1,medium,medium,0.55,medium,4,,,,,,friction_model,424058
D,D_00034,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,12,6,-1,medium,medium,0.55,medium,4,,,,,,friction_model,424058
D,D_00034,knife_pass,semantic_only,1,0,1,0,1,0,0.0,12,6,-1,medium,medium,0.55,medium,4,,,,,,friction_model,424058
D,D_00034,knife_pass,posthoc_single,0,0,0,0,1,0,0.01908974,12,6,-1,medium,medium,0.55,medium,4,,,,,,friction_model,424058
D,D_00034,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.01908974,12,6,-1,medium,medium,0.55,medium,4,,,,,,friction_model,424058
D,D_00035,knife_pass,geometric_fc,1,0,1,0,1,0,0.0192934,12,6,-1,medium,medium,0.55,medium,4,,,,,,friction_model,424059
D,D_00035,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,12,6,-1,medium,medium,0.55,medium,4,,,,,,friction_model,424059
D,D_00035,knife_pass,semantic_only,1,0,1,0,1,0,0.0,12,6,-1,medium,medium,0.55,medium,4,,,,,,friction_model,424059
D,D_00035,knife_pass,posthoc_single,0,0,0,0,1,0,0.0192934,12,6,-1,medium,medium,0.55,medium,4,,,,,,friction_model,424059
D,D_00035,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.0192934,12,6,-1,medium,medium,0.55,medium,4,,,,,,friction_model,424059
D,D_00036,knife_pass,geometric_fc,1,0,1,0,1,0,0.01950927,12,6,-1,medium,medium,0.55,medium,4,,,,,,friction_model,424060
D,D_00036,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,12,6,-1,medium,medium,0.55,medium,4,,,,,,friction_model,424060
D,D_00036,knife_pass,semantic_only,1,0,1,0,1,0,0.0,12,6,-1,medium,medium,0.55,medium,4,,,,,,friction_model,424060
D,D_00036,knife_pass,posthoc_single,0,0,0,0,1,0,0.01950927,12,6,-1,medium,medium,0.55,medium,4,,,,,,friction_model,424060
D,D_00036,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.01950927,12,6,-1,medium,medium,0.55,medium,4,,,,,,friction_model,424060
D,D_00037,knife_pass,geometric_fc,1,0,1,0,1,0,0.01812482,12,6,-1,medium,medium,0.55,medium,4,,,,,,friction_model,424061
D,D_00037,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,12,6,-1,medium,medium,0.55,medium,4,,,,,,friction_model,424061
D,D_00037,knife_pass,semantic_only,1,0,1,0,1,0,0.0,12,6,-1,medium,medium,0.55,medium,4,,,,,,friction_model,424061
D,D_00037,knife_pass,posthoc_single,0,0,0,0,1,0,0.01812482,12,6,-1,medium,medium,0.55,medium,4,,,,,,friction_model,424061
D,D_00037,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.01812482,12,6,-1,medium,medium,0.55,medium,4,,,,,,friction_model,424061
D,D_00038,knife_pass,geometric_fc,1,0,1,0,1,0,0.01943662,12,6,-1,medium,medium,0.55,medium,4,,,,,,friction_model,424062
D,D_00038,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,12,6,-1,medium,medium,0.55,medium,4,,,,,,friction_model,424062
D,D_00038,knife_pass,semantic_only,1,0,1,0,1,0,0.0,12,6,-1,medium,medium,0.55,medium,4,,,,,,friction_model,424062
D,D_00038,knife_pass,posthoc_single,0,0,0,0,1,0,0.01943662,12,6,-1,medium,medium,0.55,medium,4,,,,,,friction_model,424062
