family,case_id,task,method,accepted,true_legal_certificate,unsafe_false_certificate,missed_true_sfc,geometric_feasible,oracle_sfc_feasible,quality,num_contacts,num_true_allowed,num_observed_allowed,density,allowed_sparsity,trap_strength,friction_band,facets,role_error_rate,confidence_mode,risk_threshold,topk_budget,control,condition,seed
C,C_00029,knife_pass,topk_posthoc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,4,,witness_ordering,324053
C,C_00030,knife_pass,topk_posthoc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,4,,witness_ordering,324054
C,C_00031,knife_pass,topk_posthoc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,4,,witness_ordering,324055
C,C_00032,knife_pass,topk_posthoc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,4,,witness_ordering,324056
C,C_00033,knife_pass,topk_posthoc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,4,,witness_ordering,324057
C,C_00034,knife_pass,topk_posthoc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,4,,witness_ordering,324058
C,C_00035,knife_pass,topk_posthoc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,4,,witness_ordering,324059
C,C_00036,knife_pass,topk_posthoc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,4,,witness_ordering,324060
C,C_00037,knife_pass,topk_posthoc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,8,,witness_ordering,324061
C,C_00038,knife_pass,topk_posthoc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,8,,witness_ordering,324062
C,C_00039,knife_pass,topk_posthoc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,8,,witness_ordering,324063
C,C_00040,knife_pass,topk_posthoc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,8,,witness_ordering,324064
C,C_00041,knife_pass,topk_posthoc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,8,,witness_ordering,324065
C,C_00042,knife_pass,topk_posthoc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,8,,witness_ordering,324066
C,C_00043,knife_pass,topk_posthoc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,8,,witness_ordering,324067
C,C_00044,knife_pass,topk_posthoc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,8,,witness_ordering,324068
C,C_00045,knife_pass,topk_posthoc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,8,,witness_ordering,324069
C,C_00046,knife_pass,topk_posthoc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,8,,witness_ordering,324070
C,C_00047,knife_pass,topk_posthoc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,8,,witness_ordering,324071
C,C_00048,knife_pass,topk_posthoc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,8,,witness_ordering,324072
C,C_00049,knife_pass,topk_posthoc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324073
C,C_00049_base,knife_pass,geometric_fc,1,0,1,0,1,0,0.04553492,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324073
C,C_00049_base,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324073
C,C_00049_base,knife_pass,semantic_only,1,0,1,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324073
C,C_00049_base,knife_pass,posthoc_single,0,0,0,0,1,0,0.04553492,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324073
C,C_00049_base,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.04553492,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324073
C,C_00050,knife_pass,topk_posthoc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324074
C,C_00050_base,knife_pass,geometric_fc,1,0,1,0,1,0,0.04412853,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324074
C,C_00050_base,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324074
C,C_00050_base,knife_pass,semantic_only,1,0,1,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324074
C,C_00050_base,knife_pass,posthoc_single,0,0,0,0,1,0,0.04412853,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324074
C,C_00050_base,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.04412853,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324074
C,C_00051,knife_pass,topk_posthoc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324075
C,C_00051_base,knife_pass,geometric_fc,1,0,1,0,1,0,0.0446474,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324075
C,C_00051_base,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324075
C,C_00051_base,knife_pass,semantic_only,1,0,1,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324075
C,C_00051_base,knife_pass,posthoc_single,0,0,0,0,1,0,0.0446474,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324075
C,C_00051_base,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.0446474,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324075
C,C_00052,knife_pass,topk_posthoc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324076
C,C_00052_base,knife_pass,geometric_fc,1,0,1,0,1,0,0.04225043,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324076
C,C_00052_base,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324076
C,C_00052_base,knife_pass,semantic_only,1,0,1,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324076
C,C_00052_base,knife_pass,posthoc_single,0,0,0,0,1,0,0.04225043,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324076
C,C_00052_base,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.04225043,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324076
C,C_00053,knife_pass,topk_posthoc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324077
C,C_00053_base,knife_pass,geometric_fc,1,0,1,0,1,0,0.04531291,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324077
C,C_00053_base,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324077
C,C_00053_base,knife_pass,semantic_only,1,0,1,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324077
C,C_00053_base,knife_pass,posthoc_single,0,0,0,0,1,0,0.04531291,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324077
C,C_00053_base,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.04531291,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324077
C,C_00054,knife_pass,topk_posthoc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324078
C,C_00054_base,knife_pass,geometric_fc,1,0,1,0,1,0,0.04491439,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324078
C,C_00054_base,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324078
C,C_00054_base,knife_pass,semantic_only,1,0,1,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324078
C,C_00054_base,knife_pass,posthoc_single,0,0,0,0,1,0,0.04491439,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324078
C,C_00054_base,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.04491439,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324078
C,C_00055,knife_pass,topk_posthoc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324079
C,C_00055_base,knife_pass,geometric_fc,1,0,1,0,1,0,0.04300286,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324079
C,C_00055_base,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324079
C,C_00055_base,knife_pass,semantic_only,1,0,1,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324079
C,C_00055_base,knife_pass,posthoc_single,0,0,0,0,1,0,0.04300286,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324079
C,C_00055_base,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.04300286,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324079
C,C_00056,knife_pass,topk_posthoc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324080
C,C_00056_base,knife_pass,geometric_fc,1,0,1,0,1,0,0.04536597,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324080
C,C_00056_base,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324080
C,C_00056_base,knife_pass,semantic_only,1,0,1,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324080
C,C_00056_base,knife_pass,posthoc_single,0,0,0,0,1,0,0.04536597,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324080
C,C_00056_base,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.04536597,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324080
C,C_00057,knife_pass,topk_posthoc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324081
C,C_00057_base,knife_pass,geometric_fc,1,0,1,0,1,0,0.04477432,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324081
C,C_00057_base,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324081
C,C_00057_base,knife_pass,semantic_only,1,0,1,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324081
C,C_00057_base,knife_pass,posthoc_single,0,0,0,0,1,0,0.04477432,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324081
C,C_00057_base,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.04477432,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324081
C,C_00058,knife_pass,topk_posthoc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324082
C,C_00058_base,knife_pass,geometric_fc,1,0,1,0,1,0,0.04433246,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324082
C,C_00058_base,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324082
C,C_00058_base,knife_pass,semantic_only,1,0,1,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324082
C,C_00058_base,knife_pass,posthoc_single,0,0,0,0,1,0,0.04433246,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324082
C,C_00058_base,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.04433246,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324082
C,C_00059,knife_pass,topk_posthoc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324083
C,C_00059_base,knife_pass,geometric_fc,1,0,1,0,1,0,0.04404835,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324083
C,C_00059_base,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324083
C,C_00059_base,knife_pass,semantic_only,1,0,1,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324083
C,C_00059_base,knife_pass,posthoc_single,0,0,0,0,1,0,0.04404835,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324083
C,C_00059_base,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.04404835,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324083
C,C_00060,knife_pass,topk_posthoc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324084
C,C_00060_base,knife_pass,geometric_fc,1,0,1,0,1,0,0.0464239,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324084
C,C_00060_base,knife_pass,oracle_sfc,0,0,0,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324084
C,C_00060_base,knife_pass,semantic_only,1,0,1,0,1,0,0.0,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324084
C,C_00060_base,knife_pass,posthoc_single,0,0,0,0,1,0,0.0464239,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324084
C,C_00060_base,knife_pass,soft_penalty_fc,1,0,1,0,1,0,0.0464239,9,3,-1,medium,high,0.25,medium,2,,,,16,,witness_ordering,324084
